"","FIPS","State","County","FFRPTH11","FFRPTH16","FFRPTH12","FFRPTH13","FFRPTH14","FFRPTH15"
"2356",45079,"SC","Richland",0.77795836,0.794419023,NA,NA,NA,0.794419023
"2357",45081,"SC","Saluda",0.252295893,0.19709288,NA,NA,NA,0.19709288
"2358",45083,"SC","Spartanburg",0.69531553,0.734058313,NA,NA,NA,0.734058313
"2359",45085,"SC","Sumter",0.521944991,0.605851594,NA,NA,NA,0.605851594
"2360",45087,"SC","Union",0.453578033,0.541809644,NA,NA,NA,0.541809644
"2361",45089,"SC","Williamsburg",0.381097561,0.345401451,NA,NA,NA,0.345401451
"2362",45091,"SC","York",0.712643778,0.593027853,NA,NA,NA,0.593027853
"2363",46003,"SD","Aurora",0.736377025,0.363636364,NA,NA,NA,0.363636364
"2364",46005,"SD","Beadle",0.67823433,0.718748272,NA,NA,NA,0.718748272
"2365",46007,"SD","Bennett",0.289939113,1.160429359,NA,NA,NA,1.160429359
"2366",46009,"SD","Bon Homme",0.142673705,0,NA,NA,NA,0
"2367",46011,"SD","Brookings",0.777895326,0.734063482,NA,NA,NA,0.734063482
"2368",46013,"SD","Brown",0.811556565,0.745156483,NA,NA,NA,0.745156483
"2369",46015,"SD","Brule",0.755287009,0.95914061,NA,NA,NA,0.95914061
"2370",46017,"SD","Buffalo",0,0,NA,NA,NA,0
"2371",46019,"SD","Butte",0.485107209,0.691221487,NA,NA,NA,0.691221487
"2372",46021,"SD","Campbell",0,0.720461095,NA,NA,NA,0.720461095
"2373",46023,"SD","Charles Mix",0.76178039,0.63952249,NA,NA,NA,0.63952249
"2374",46025,"SD","Clark",0,0,NA,NA,NA,0
"2375",46027,"SD","Clay",0.500464717,0.645716746,NA,NA,NA,0.645716746
"2376",46029,"SD","Codington",0.692849068,0.749117112,NA,NA,NA,0.749117112
"2377",46031,"SD","Corson",0,0,NA,NA,NA,0
"2378",46033,"SD","Custer",0.718821133,0.464252553,NA,NA,NA,0.464252553
"2379",46035,"SD","Davison",0.715234495,0.90766981,NA,NA,NA,0.90766981
"2380",46037,"SD","Day",0.696742728,0.725426188,NA,NA,NA,0.725426188
"2381",46039,"SD","Deuel",0.229832222,0,NA,NA,NA,0
"2382",46041,"SD","Dewey",0.185253798,0,NA,NA,NA,0
"2383",46043,"SD","Douglas",0,0.343642612,NA,NA,NA,0.343642612
"2384",46045,"SD","Edmunds",0.247463499,0.253936008,NA,NA,NA,0.253936008
"2385",46047,"SD","Fall River",1.148930059,0.886393854,NA,NA,NA,0.886393854
"2386",46049,"SD","Faulk",0,0.430107527,NA,NA,NA,0.430107527
"2387",46051,"SD","Grant",0.963921785,0.704721635,NA,NA,NA,0.704721635
"2388",46053,"SD","Gregory",0,0,NA,NA,NA,0
"2389",46055,"SD","Haakon",0.521104742,0.531067446,NA,NA,NA,0.531067446
"2390",46057,"SD","Hamlin",0,0,NA,NA,NA,0
"2391",46059,"SD","Hand",0.583260426,0.609384522,NA,NA,NA,0.609384522
"2392",46061,"SD","Hanson",0,0,NA,NA,NA,0
"2393",46063,"SD","Harding",0,0,NA,NA,NA,0
"2394",46065,"SD","Hughes",0.635470826,0.79649542,NA,NA,NA,0.79649542
"2395",46067,"SD","Hutchinson",0.276014353,0.272553829,NA,NA,NA,0.272553829
"2396",46069,"SD","Hyde",0,0,NA,NA,NA,0
"2397",46071,"SD","Jackson",0.316756414,0.909918107,NA,NA,NA,0.909918107
"2398",46073,"SD","Jerauld",0,0.498753117,NA,NA,NA,0.498753117
"2399",46075,"SD","Jones",0.996015936,2.139037433,NA,NA,NA,2.139037433
"2400",46077,"SD","Kingsbury",0,0,NA,NA,NA,0
"2401",46079,"SD","Lake",0.43237634,0.476001587,NA,NA,NA,0.476001587
"2402",46081,"SD","Lawrence",0.904270624,0.953023865,NA,NA,NA,0.953023865
"2403",46083,"SD","Lincoln",0.363216819,0.366488309,NA,NA,NA,0.366488309
"2404",46085,"SD","Lyman",0.262398321,0.510204082,NA,NA,NA,0.510204082
"2405",46087,"SD","McCook",0.18037518,0.182448458,NA,NA,NA,0.182448458
"2406",46089,"SD","McPherson",0,0,NA,NA,NA,0
"2407",46091,"SD","Marshall",0,0.626304802,NA,NA,NA,0.626304802
"2408",46093,"SD","Meade",0.31372549,0.292397661,NA,NA,NA,0.292397661
"2409",46095,"SD","Mellette",0.482625483,0.480538203,NA,NA,NA,0.480538203
"2410",46097,"SD","Miner",1.290322581,0.892458724,NA,NA,NA,0.892458724
"2411",46099,"SD","Minnehaha",0.734248619,0.80623055,NA,NA,NA,0.80623055
"2412",46101,"SD","Moody",0.46253469,0.305064063,NA,NA,NA,0.305064063
"2413",46103,"SD","Pennington",0.810689379,0.863153448,NA,NA,NA,0.863153448
"2414",46105,"SD","Perkins",0.332336324,0,NA,NA,NA,0
"2415",46107,"SD","Potter",0.421940928,0.440528634,NA,NA,NA,0.440528634
"2416",46109,"SD","Roberts",0.776925318,0.391312855,NA,NA,NA,0.391312855
"2417",46111,"SD","Sanborn",0.8492569,0.841042893,NA,NA,NA,0.841042893
"2418",46113,"SD","Shannon",0,0,NA,NA,NA,0
"2419",46115,"SD","Spink",0.307929176,0.624609619,NA,NA,NA,0.624609619
"2420",46117,"SD","Stanley",0.335795836,0.661375661,NA,NA,NA,0.661375661
"2421",46119,"SD","Sully",0,0,NA,NA,NA,0
"2422",46121,"SD","Todd",0.101615689,0.19803941,NA,NA,NA,0.19803941
"2423",46123,"SD","Tripp",0.710353401,0.72859745,NA,NA,NA,0.72859745
"2424",46125,"SD","Turner",0.239434934,0.120948234,NA,NA,NA,0.120948234
"2425",46127,"SD","Union",0.409724119,0.400213447,NA,NA,NA,0.400213447
"2426",46129,"SD","Walworth",1.078748652,1.45428104,NA,NA,NA,1.45428104
"2427",46135,"SD","Yankton",0.755589137,0.83974189,NA,NA,NA,0.83974189
"2428",46137,"SD","Ziebach",0,0.347947112,NA,NA,NA,0.347947112
"2429",47001,"TN","Anderson",0.798158913,0.83349871,NA,NA,NA,0.83349871
"2430",47003,"TN","Bedford",0.50854578,0.506115563,NA,NA,NA,0.506115563
"2431",47005,"TN","Benton",0.424551189,0.435892646,NA,NA,NA,0.435892646
"2432",47007,"TN","Bledsoe",0.077483341,0,NA,NA,NA,0
"2433",47009,"TN","Blount",0.509490267,0.499048688,NA,NA,NA,0.499048688
"2434",47011,"TN","Bradley",0.681103387,0.71834264,NA,NA,NA,0.71834264
"2435",47013,"TN","Campbell",0.591613873,0.705805248,NA,NA,NA,0.705805248
"2436",47015,"TN","Cannon",0.291481454,0.359531171,NA,NA,NA,0.359531171
"2437",47017,"TN","Carroll",0.490711532,0.42973786,NA,NA,NA,0.42973786
"2438",47019,"TN","Carter",0.523076387,0.566793014,NA,NA,NA,0.566793014
"2439",47021,"TN","Cheatham",0.461881912,0.45308095,NA,NA,NA,0.45308095
"2440",47023,"TN","Chester",0.583907509,0.643199626,NA,NA,NA,0.643199626
"2441",47025,"TN","Claiborne",0.436313772,0.506954786,NA,NA,NA,0.506954786
"2442",47027,"TN","Clay",0.386249517,0.650364204,NA,NA,NA,0.650364204
"2443",47029,"TN","Cocke",0.508460213,0.42662116,NA,NA,NA,0.42662116
"2444",47031,"TN","Coffee",0.699313916,0.808407437,NA,NA,NA,0.808407437
"2445",47033,"TN","Crockett",0.343453771,0.345614156,NA,NA,NA,0.345614156
"2446",47035,"TN","Cumberland",0.530766781,0.597963507,NA,NA,NA,0.597963507
"2447",47037,"TN","Davidson",0.903080859,0.989982595,NA,NA,NA,0.989982595
"2448",47039,"TN","Decatur",0.342436435,0.512338827,NA,NA,NA,0.512338827
"2449",47041,"TN","DeKalb",0.373174112,0.308610225,NA,NA,NA,0.308610225
"2450",47043,"TN","Dickson",0.640974281,0.75112669,NA,NA,NA,0.75112669
"2451",47045,"TN","Dyer",0.577276305,0.611620795,NA,NA,NA,0.611620795
"2452",47047,"TN","Fayette",0.285225328,0.303221731,NA,NA,NA,0.303221731
"2453",47049,"TN","Fentress",0.389040182,0.44555834,NA,NA,NA,0.44555834
"2454",47051,"TN","Franklin",0.367484933,0.529266004,NA,NA,NA,0.529266004
"2455",47053,"TN","Gibson",0.581990407,0.590595279,NA,NA,NA,0.590595279
"2456",47055,"TN","Giles",0.681988679,0.754975978,NA,NA,NA,0.754975978
"2457",47057,"TN","Grainger",0.263736264,0.1298027,NA,NA,NA,0.1298027
"2458",47059,"TN","Greene",0.636850485,0.627197013,NA,NA,NA,0.627197013
"2459",47061,"TN","Grundy",0.441598587,0.376534378,NA,NA,NA,0.376534378
"2460",47063,"TN","Hamblen",0.875782233,0.863191927,NA,NA,NA,0.863191927
"2461",47065,"TN","Hamilton",0.879675107,0.916045031,NA,NA,NA,0.916045031
"2462",47067,"TN","Hancock",0.298552023,0.151584053,NA,NA,NA,0.151584053
"2463",47069,"TN","Hardeman",0.297973778,0.314021039,NA,NA,NA,0.314021039
"2464",47071,"TN","Hardin",0.463875681,0.465856594,NA,NA,NA,0.465856594
"2465",47073,"TN","Hawkins",0.566091141,0.47901217,NA,NA,NA,0.47901217
"2466",47075,"TN","Haywood",0.59347181,0.6740437,NA,NA,NA,0.6740437
"2467",47077,"TN","Henderson",0.642604691,0.611664808,NA,NA,NA,0.611664808
"2468",47079,"TN","Henry",0.771366862,0.713288882,NA,NA,NA,0.713288882
"2469",47081,"TN","Hickman",0.205254516,0.243417583,NA,NA,NA,0.243417583
"2470",47083,"TN","Houston",0.599304806,0.86228135,NA,NA,NA,0.86228135
"2471",47085,"TN","Humphreys",0.652209359,0.707252054,NA,NA,NA,0.707252054
"2472",47087,"TN","Jackson",0.260145682,0.172384072,NA,NA,NA,0.172384072
"2473",47089,"TN","Jefferson",0.539592608,0.639614726,NA,NA,NA,0.639614726
"2474",47091,"TN","Johnson",0.494315373,0.506272149,NA,NA,NA,0.506272149
"2475",47093,"TN","Knox",0.79468136,0.929592163,NA,NA,NA,0.929592163
"2476",47095,"TN","Lake",0.256640575,0.398406375,NA,NA,NA,0.398406375
"2477",47097,"TN","Lauderdale",0.397370132,0.355029586,NA,NA,NA,0.355029586
"2478",47099,"TN","Lawrence",0.641879041,0.674748133,NA,NA,NA,0.674748133
"2479",47101,"TN","Lewis",0.576368876,0.755540631,NA,NA,NA,0.755540631
"2480",47103,"TN","Lincoln",0.539374326,0.566690527,NA,NA,NA,0.566690527
"2481",47105,"TN","Loudon",0.631351704,0.819112628,NA,NA,NA,0.819112628
"2482",47107,"TN","McMinn",0.688231246,0.645663609,NA,NA,NA,0.645663609
"2483",47109,"TN","McNairy",0.499001996,0.581170089,NA,NA,NA,0.581170089
"2484",47111,"TN","Macon",0.356569799,0.468983159,NA,NA,NA,0.468983159
"2485",47113,"TN","Madison",0.775272876,0.861414771,NA,NA,NA,0.861414771
"2486",47115,"TN","Marion",0.498344783,0.741499241,NA,NA,NA,0.741499241
"2487",47117,"TN","Marshall",0.616083009,0.688080568,NA,NA,NA,0.688080568
"2488",47119,"TN","Maury",0.85921198,0.881814529,NA,NA,NA,0.881814529
"2489",47121,"TN","Meigs",0.342817964,0.083696016,NA,NA,NA,0.083696016
"2490",47123,"TN","Monroe",0.556644104,0.609132639,NA,NA,NA,0.609132639
"2491",47125,"TN","Montgomery",0.6573169,0.651967453,NA,NA,NA,0.651967453
"2492",47127,"TN","Moore",0.313823945,0.317813444,NA,NA,NA,0.317813444
"2493",47129,"TN","Morgan",0.136382234,0.184128153,NA,NA,NA,0.184128153
"2494",47131,"TN","Obion",0.694707591,0.655179192,NA,NA,NA,0.655179192
"2495",47133,"TN","Overton",0.36099454,0.546000546,NA,NA,NA,0.546000546
"2496",47135,"TN","Perry",0.381630836,0.380131779,NA,NA,NA,0.380131779
"2497",47137,"TN","Pickett",1.177394035,0.589970501,NA,NA,NA,0.589970501
"2498",47139,"TN","Polk",0.358315915,0.238521169,NA,NA,NA,0.238521169
"2499",47141,"TN","Putnam",0.643694533,0.893291121,NA,NA,NA,0.893291121
"2500",47143,"TN","Rhea",0.59254639,0.617436404,NA,NA,NA,0.617436404
"2501",47145,"TN","Roane",0.556421099,0.604766315,NA,NA,NA,0.604766315
"2502",47147,"TN","Robertson",0.524698298,0.766150599,NA,NA,NA,0.766150599
"2503",47149,"TN","Rutherford",0.63576809,0.776773497,NA,NA,NA,0.776773497
"2504",47151,"TN","Scott",0.723916388,0.639503015,NA,NA,NA,0.639503015
"2505",47153,"TN","Sequatchie",0.491262545,0.610583446,NA,NA,NA,0.610583446
"2506",47155,"TN","Sevier",0.921992822,1.148961277,NA,NA,NA,1.148961277
"2507",47157,"TN","Shelby",0.726479425,0.766169048,NA,NA,NA,0.766169048
"2508",47159,"TN","Smith",0.418169463,0.513716223,NA,NA,NA,0.513716223
"2509",47161,"TN","Stewart",0.604777744,0.379535449,NA,NA,NA,0.379535449
"2510",47163,"TN","Sullivan",0.892396147,0.959478044,NA,NA,NA,0.959478044
"2511",47165,"TN","Sumner",0.562402191,0.558322353,NA,NA,NA,0.558322353
"2512",47167,"TN","Tipton",0.359236459,0.37596443,NA,NA,NA,0.37596443
"2513",47169,"TN","Trousdale",0.384122919,0.301507538,NA,NA,NA,0.301507538
"2514",47171,"TN","Unicoi",0.546806649,0.679309369,NA,NA,NA,0.679309369
"2515",47173,"TN","Union",0.208431035,0.155990017,NA,NA,NA,0.155990017
"2516",47175,"TN","Van Buren",0,0,NA,NA,NA,0
"2517",47177,"TN","Warren",0.576628977,0.569306931,NA,NA,NA,0.569306931
"2518",47179,"TN","Washington",0.847744998,0.817481528,NA,NA,NA,0.817481528
"2519",47181,"TN","Wayne",0.177074726,0.300030003,NA,NA,NA,0.300030003
"2520",47183,"TN","Weakley",0.573805767,0.655386082,NA,NA,NA,0.655386082
"2521",47185,"TN","White",0.576723442,0.604892065,NA,NA,NA,0.604892065
"2522",47187,"TN","Williamson",0.790891478,0.826906911,NA,NA,NA,0.826906911
"2523",47189,"TN","Wilson",0.702319367,0.687139912,NA,NA,NA,0.687139912
"2524",48001,"TX","Anderson",0.30833005,0.399596928,NA,NA,NA,0.399596928
"2525",48003,"TX","Andrews",0.584947355,0.560632393,NA,NA,NA,0.560632393
"2526",48005,"TX","Angelina",0.698884077,0.808379825,NA,NA,NA,0.808379825
"2527",48007,"TX","Aransas",0.516617875,0.672601385,NA,NA,NA,0.672601385
"2528",48009,"TX","Archer",0.339597012,0.455892409,NA,NA,NA,0.455892409
"2529",48011,"TX","Armstrong",0.516262261,1.077586207,NA,NA,NA,1.077586207
"2530",48013,"TX","Atascosa",0.527669679,0.410964534,NA,NA,NA,0.410964534
"2531",48015,"TX","Austin",0.490024501,0.573607315,NA,NA,NA,0.573607315
"2532",48017,"TX","Bailey",0.41905294,0.557103064,NA,NA,NA,0.557103064
"2533",48019,"TX","Bandera",0.438212095,0.414555504,NA,NA,NA,0.414555504
"2534",48021,"TX","Bastrop",0.5326941,0.459192305,NA,NA,NA,0.459192305
"2535",48023,"TX","Baylor",0.811907984,0.824628917,NA,NA,NA,0.824628917
"2536",48025,"TX","Bee",0.402327309,0.487284909,NA,NA,NA,0.487284909
"2537",48027,"TX","Bell",0.652293,0.691670355,NA,NA,NA,0.691670355
"2538",48029,"TX","Bexar",0.711060871,0.716380313,NA,NA,NA,0.716380313
"2539",48031,"TX","Blanco",0.851546977,0.881756459,NA,NA,NA,0.881756459
"2540",48033,"TX","Borden",0,0,NA,NA,NA,0
"2541",48035,"TX","Bosque",0.328587076,0.555247085,NA,NA,NA,0.555247085
"2542",48037,"TX","Bowie",0.914893388,1.043874692,NA,NA,NA,1.043874692
"2543",48039,"TX","Brazoria",0.557514862,0.610466102,NA,NA,NA,0.610466102
"2544",48041,"TX","Brazos",0.83547265,0.847144985,NA,NA,NA,0.847144985
"2545",48043,"TX","Brewster",0.748502994,0.870227347,NA,NA,NA,0.870227347
"2546",48045,"TX","Briscoe",0,0,NA,NA,NA,0
"2547",48047,"TX","Brooks",1.107726392,0.826104915,NA,NA,NA,0.826104915
"2548",48049,"TX","Brown",0.86885548,0.866938132,NA,NA,NA,0.866938132
"2549",48051,"TX","Burleson",0.63569117,0.50530571,NA,NA,NA,0.50530571
"2550",48053,"TX","Burnet",0.67104776,0.696955177,NA,NA,NA,0.696955177
"2551",48055,"TX","Caldwell",0.546561866,0.535175635,NA,NA,NA,0.535175635
"2552",48057,"TX","Calhoun",0.561902978,0.683620454,NA,NA,NA,0.683620454
"2553",48059,"TX","Callahan",0.740302043,0.79843217,NA,NA,NA,0.79843217
"2554",48061,"TX","Cameron",0.508576784,0.588003775,NA,NA,NA,0.588003775
"2555",48063,"TX","Camp",0.322372663,0.626223092,NA,NA,NA,0.626223092
"2556",48065,"TX","Carson",0.802053256,0.654986082,NA,NA,NA,0.654986082
"2557",48067,"TX","Cass",0.495458299,0.565159574,NA,NA,NA,0.565159574
"2558",48069,"TX","Castro",0.619578686,0.766969193,NA,NA,NA,0.766969193
"2559",48071,"TX","Chambers",0.476417342,0.71990666,NA,NA,NA,0.71990666
